# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
2.11458538e+00 2.67555497e-02 1.53429157e-03
2.10728717e+00 2.69375446e-02 1.53429157e-03
2.10001416e+00 2.67953056e-02 1.53429157e-03
2.09276624e+00 2.68506892e-02 1.53429157e-03
2.08554334e+00 2.69708738e-02 1.53429157e-03
2.07834537e+00 2.68446160e-02 1.53429157e-03
2.07117224e+00 2.70117607e-02 1.53429157e-03
2.06402387e+00 2.71861025e-02 1.53429157e-03
2.05690017e+00 2.71300741e-02 1.53429157e-03
2.04980105e+00 2.70944855e-02 1.53429157e-03
2.04272644e+00 2.72855281e-02 1.53429157e-03
2.03567624e+00 2.73740496e-02 1.53429157e-03
2.02865038e+00 2.72144253e-02 1.53429157e-03
2.02164877e+00 2.71911868e-02 1.53429157e-03
2.01467132e+00 2.74424433e-02 1.53429157e-03
2.00771795e+00 2.75917155e-02 1.53429157e-03
2.00078859e+00 2.75457789e-02 1.53429157e-03
1.99388313e+00 2.75303428e-02 1.53429157e-03
1.98700151e+00 2.73812933e-02 1.53429157e-03
1.98014365e+00 2.75794592e-02 1.53429157e-03
1.97330945e+00 2.74840722e-02 1.53429157e-03
1.96649884e+00 2.73291838e-02 1.53429157e-03
1.95971173e+00 2.72775585e-02 1.53429157e-03
1.95294805e+00 2.73574218e-02 1.53429157e-03
1.94620771e+00 2.74740907e-02 1.53429157e-03
1.93949064e+00 2.74904960e-02 1.53429157e-03
1.93279675e+00 2.74446782e-02 1.53429157e-03
1.92612596e+00 2.72942542e-02 1.53429157e-03
1.91947820e+00 2.74428028e-02 1.53429157e-03
1.91285338e+00 2.73363288e-02 1.53429157e-03
1.90625142e+00 2.72277199e-02 1.53429157e-03
1.89967225e+00 2.73763418e-02 1.53429157e-03
1.89311579e+00 2.74744064e-02 1.53429157e-03
1.88658195e+00 2.75579981e-02 1.53429157e-03
1.88007067e+00 2.75980134e-02 1.53429157e-03
1.87358186e+00 2.75670036e-02 1.53429157e-03
1.86711544e+00 2.75663218e-02 1.53429157e-03
1.86067135e+00 2.78343457e-02 1.53429157e-03
1.85424949e+00 2.76729532e-02 1.53429157e-03
1.84784980e+00 2.76359181e-02 1.53429157e-03
1.84147219e+00 2.76621872e-02 1.53429157e-03
1.83511660e+00 2.77055450e-02 1.53429157e-03
1.82878294e+00 2.72070540e-02 1.53429157e-03
1.82247114e+00 2.75295273e-02 1.53429157e-03
1.81618113e+00 2.73244815e-02 1.53429157e-03
1.80991283e+00 2.74925218e-02 1.53429157e-03
1.80366616e+00 2.74915496e-02 1.53429157e-03
1.79744104e+00 2.75564283e-02 1.53429157e-03
1.79123742e+00 2.73831135e-02 1.53429157e-03
1.78505520e+00 2.73683094e-02 1.53429157e-03
1.77889433e+00 2.73919746e-02 1.53429157e-03
1.77275471e+00 2.73635804e-02 1.53429157e-03
1.76663629e+00 2.72570956e-02 1.53429157e-03
1.76053898e+00 2.71824772e-02 1.53429157e-03
1.75446272e+00 2.71429054e-02 1.53429157e-03
1.74840743e+00 2.70993745e-02 1.53429157e-03
1.74237303e+00 2.70742889e-02 1.53429157e-03
1.73635947e+00 2.71010589e-02 1.53429157e-03
1.73036666e+00 2.71785845e-02 1.53429157e-03
1.72439453e+00 2.70832970e-02 1.53429157e-03
1.71844301e+00 2.69114187e-02 1.53429157e-03
1.71251204e+00 2.70265614e-02 1.53429157e-03
1.70660154e+00 2.68626777e-02 1.53429157e-03
1.70071143e+00 2.69950337e-02 1.53429157e-03
1.69484165e+00 2.69092159e-02 1.53429157e-03
1.68899214e+00 2.68922123e-02 1.53429157e-03
1.68316281e+00 2.68219562e-02 1.53429157e-03
1.67735360e+00 2.69348352e-02 1.53429157e-03
1.67156444e+00 2.70862089e-02 1.53429157e-03
1.66579526e+00 2.70104410e-02 1.53429157e-03
1.66004599e+00 2.67707092e-02 1.53429157e-03
1.65431657e+00 2.67284899e-02 1.53429157e-03
1.64860691e+00 2.67337567e-02 1.53429157e-03
1.64291697e+00 2.67816327e-02 1.53429157e-03
1.63724666e+00 2.68581784e-02 1.53429157e-03
1.63159593e+00 2.67980269e-02 1.53429157e-03
1.62596469e+00 2.68758629e-02 1.53429157e-03
1.62035290e+00 2.68808290e-02 1.53429157e-03
1.61476047e+00 2.67866097e-02 1.53429157e-03
1.60918734e+00 2.66620278e-02 1.53429157e-03
1.60363344e+00 2.66680995e-02 1.53429157e-03
1.59809872e+00 2.65327191e-02 1.53429157e-03
1.59258310e+00 2.64886978e-02 1.53429157e-03
1.58708651e+00 2.65681483e-02 1.53429157e-03
1.58160890e+00 2.65725435e-02 1.53429157e-03
1.57615019e+00 2.64758153e-02 1.53429157e-03
1.57071032e+00 2.65410393e-02 1.53429157e-03
1.56528922e+00 2.68017761e-02 1.53429157e-03
1.55988684e+00 2.68102993e-02 1.53429157e-03
1.55450310e+00 2.68662248e-02 1.53429157e-03
1.54913794e+00 2.70214786e-02 1.53429157e-03
1.54379130e+00 2.70047503e-02 1.53429157e-03
1.53846311e+00 2.70841658e-02 1.53429157e-03
1.53315331e+00 2.71496649e-02 1.53429157e-03
1.52786184e+00 2.70293570e-02 1.53429157e-03
1.52258863e+00 2.72012367e-02 1.53429157e-03
1.51733362e+00 2.71645735e-02 1.53429157e-03
1.51209675e+00 2.73147657e-02 1.53429157e-03
1.50687795e+00 2.71863865e-02 1.53429157e-03
1.50167716e+00 2.76304724e-02 1.53429157e-03
1.49649433e+00 2.75172344e-02 1.53429157e-03
1.49132938e+00 2.73779850e-02 1.53429157e-03
1.48618226e+00 2.75234953e-02 1.53429157e-03
1.48105290e+00 2.75135486e-02 1.53429157e-03
1.47594124e+00 2.76225120e-02 1.53429157e-03
1.47084723e+00 2.76197944e-02 1.53429157e-03
1.46577080e+00 2.75416990e-02 1.53429157e-03
1.46071189e+00 2.75494505e-02 1.53429157e-03
1.45567044e+00 2.77878574e-02 1.53429157e-03
1.45064639e+00 2.78022385e-02 1.53429157e-03
1.44563968e+00 2.78458164e-02 1.53429157e-03
1.44065025e+00 2.76066702e-02 1.53429157e-03
1.43567804e+00 2.78220032e-02 1.53429157e-03
1.43072299e+00 2.78448163e-02 1.53429157e-03
1.42578504e+00 2.78249151e-02 1.53429157e-03
1.42086414e+00 2.79288947e-02 1.53429157e-03
1.41596022e+00 2.77514136e-02 1.53429157e-03
1.41107322e+00 2.77305814e-02 1.53429157e-03
1.40620309e+00 2.78258453e-02 1.53429157e-03
1.40134977e+00 2.77849459e-02 1.53429157e-03
1.39651320e+00 2.77080292e-02 1.53429157e-03
1.39169332e+00 2.76713992e-02 1.53429157e-03
1.38689008e+00 2.76892261e-02 1.53429157e-03
1.38210342e+00 2.76988486e-02 1.53429157e-03
1.37733327e+00 2.77313553e-02 1.53429157e-03
1.37257959e+00 2.78746162e-02 1.53429157e-03
1.36784232e+00 2.78510793e-02 1.53429157e-03
1.36312140e+00 2.77527775e-02 1.53429157e-03
1.35841677e+00 2.77075438e-02 1.53429157e-03
1.35372837e+00 2.75840540e-02 1.53429157e-03
1.34905616e+00 2.75418755e-02 1.53429157e-03
1.34440008e+00 2.75701345e-02 1.53429157e-03
1.33976006e+00 2.72805643e-02 1.53429157e-03
1.33513606e+00 2.73717700e-02 1.53429157e-03
1.33052802e+00 2.68593036e-02 1.53429157e-03
1.32593588e+00 2.64478862e-02 1.53429157e-03
1.32135959e+00 2.62734073e-02 1.53429157e-03
1.31679910e+00 2.62010990e-02 1.53429157e-03
1.31225434e+00 2.61540445e-02 1.53429157e-03
1.30772527e+00 2.59937416e-02 1.53429157e-03
1.30321183e+00 2.61167610e-02 1.53429157e-03
1.29871397e+00 2.59748030e-02 1.53429157e-03
1.29423164e+00 2.57866511e-02 1.53429157e-03
1.28976477e+00 2.57262940e-02 1.53429157e-03
1.28531332e+00 2.57096716e-02 1.53429157e-03
1.28087724e+00 2.57319348e-02 1.53429157e-03
1.27645646e+00 2.55567497e-02 1.53429157e-03
1.27205094e+00 2.57354449e-02 1.53429157e-03
1.26766063e+00 2.56751755e-02 1.53429157e-03
1.26328547e+00 2.56186342e-02 1.53429157e-03
1.25892541e+00 2.53796858e-02 1.53429157e-03
1.25458040e+00 2.55400498e-02 1.53429157e-03
1.25025039e+00 2.55997776e-02 1.53429157e-03
1.24593531e+00 2.56539734e-02 1.53429157e-03
1.24163514e+00 2.57607881e-02 1.53429157e-03
1.23734980e+00 2.58650131e-02 1.53429157e-03
1.23307925e+00 2.57941281e-02 1.53429157e-03
1.22882345e+00 2.59111024e-02 1.53429157e-03
1.22458233e+00 2.59566834e-02 1.53429157e-03
1.22035585e+00 2.59780082e-02 1.53429157e-03
1.21614395e+00 2.60975859e-02 1.53429157e-03
1.21194660e+00 2.61744605e-02 1.53429157e-03
1.20776373e+00 2.61849417e-02 1.53429157e-03
1.20359529e+00 2.64357241e-02 1.53429157e-03
1.19944125e+00 2.63391974e-02 1.53429157e-03
1.19530154e+00 2.65097294e-02 1.53429157e-03
1.19117611e+00 2.65460908e-02 1.53429157e-03
1.18706493e+00 2.66770634e-02 1.53429157e-03
1.18296793e+00 2.66738842e-02 1.53429157e-03
1.17888508e+00 2.67916953e-02 1.53429157e-03
1.17481632e+00 2.71478184e-02 1.53429157e-03
1.17076160e+00 2.68433283e-02 1.53429157e-03
1.16672087e+00 2.68959840e-02 1.53429157e-03
1.16269409e+00 2.68970214e-02 1.53429157e-03
1.15868121e+00 2.69587342e-02 1.53429157e-03
1.15468218e+00 2.68948170e-02 1.53429157e-03
1.15069695e+00 2.67817739e-02 1.53429157e-03
1.14672547e+00 2.66943474e-02 1.53429157e-03
1.14276770e+00 2.68727387e-02 1.53429157e-03
1.13882359e+00 2.65946142e-02 1.53429157e-03
1.13489310e+00 2.70992210e-02 1.53429157e-03
1.13097617e+00 2.68276386e-02 1.53429157e-03
1.12707276e+00 2.65362330e-02 1.53429157e-03
1.12318282e+00 2.66654621e-02 1.53429157e-03
1.11930630e+00 2.66949319e-02 1.53429157e-03
1.11544317e+00 2.64966886e-02 1.53429157e-03
1.11159337e+00 2.66267540e-02 1.53429157e-03
1.10775685e+00 2.64202372e-02 1.53429157e-03
1.10393358e+00 2.61538269e-02 1.53429157e-03
1.10012350e+00 2.62691326e-02 1.53429157e-03
1.09632657e+00 2.62004982e-02 1.53429157e-03
1.09254275e+00 2.60984578e-02 1.53429157e-03
1.08877198e+00 2.55819139e-02 1.53429157e-03
1.08501423e+00 2.52656640e-02 1.53429157e-03
1.08126945e+00 2.50399399e-02 1.53429157e-03
1.07753760e+00 2.50344415e-02 1.53429157e-03
1.07381862e+00 2.49882903e-02 1.53429157e-03
1.07011248e+00 2.49127320e-02 1.53429157e-03
1.06641913e+00 2.49538941e-02 1.53429157e-03
1.06273853e+00 2.48826468e-02 1.53429157e-03
1.05907063e+00 2.50621116e-02 1.53429157e-03
1.05541539e+00 2.49144658e-02 1.53429157e-03
1.05177277e+00 2.49832433e-02 1.53429157e-03
1.04814272e+00 2.51040202e-02 1.53429157e-03
1.04452519e+00 2.50957943e-02 1.53429157e-03
1.04092015e+00 2.51405373e-02 1.53429157e-03
1.03732756e+00 2.51362251e-02 1.53429157e-03
1.03374736e+00 2.52522962e-02 1.53429157e-03
1.03017952e+00 2.53205446e-02 1.53429157e-03
1.02662400e+00 2.54875679e-02 1.53429157e-03
1.02308074e+00 2.55710468e-02 1.53429157e-03
1.01954972e+00 2.56326976e-02 1.53429157e-03
1.01603088e+00 2.55308724e-02 1.53429157e-03
1.01252418e+00 2.56423690e-02 1.53429157e-03
1.00902959e+00 2.57830060e-02 1.53429157e-03
1.00554706e+00 2.58958934e-02 1.53429157e-03
1.00207655e+00 2.58673888e-02 1.53429157e-03
9.98618022e-01 2.59663008e-02 1.53429157e-03
9.95171426e-01 2.61157472e-02 1.53429157e-03
9.91736726e-01 2.62008575e-02 1.53429157e-03
9.88313880e-01 2.60554258e-02 1.53429157e-03
9.84902848e-01 2.63482311e-02 1.53429157e-03
9.81503589e-01 2.63012906e-02 1.53429157e-03
9.78116061e-01 2.62770340e-02 1.53429157e-03
9.74740226e-01 2.61593920e-02 1.53429157e-03
9.71376041e-01 2.63421466e-02 1.53429157e-03
9.68023467e-01 2.62738651e-02 1.53429157e-03
9.64682465e-01 2.63897978e-02 1.53429157e-03
9.61352993e-01 2.63447387e-02 1.53429157e-03
9.58035013e-01 2.64933929e-02 1.53429157e-03
9.54728484e-01 2.62738916e-02 1.53429157e-03
9.51433367e-01 2.63434296e-02 1.53429157e-03
9.48149623e-01 2.62213888e-02 1.53429157e-03
9.44877213e-01 2.63051622e-02 1.53429157e-03
9.41616096e-01 2.65328329e-02 1.53429157e-03
9.38366235e-01 2.64927772e-02 1.53429157e-03
9.35127591e-01 2.65872951e-02 1.53429157e-03
9.31900124e-01 2.65262714e-02 1.53429157e-03
9.28683796e-01 2.66640220e-02 1.53429157e-03
9.25478569e-01 2.58050074e-02 1.53429157e-03
9.22284404e-01 2.53517214e-02 1.53429157e-03
9.19101264e-01 2.57091214e-02 1.53429157e-03
9.15929110e-01 2.57268300e-02 1.53429157e-03
9.12767904e-01 2.54502446e-02 1.53429157e-03
9.09617608e-01 2.52344669e-02 1.53429157e-03
9.06478186e-01 2.54337124e-02 1.53429157e-03
9.03349598e-01 2.54220197e-02 1.53429157e-03
9.00231809e-01 2.57153833e-02 1.53429157e-03
8.97124780e-01 2.53805117e-02 1.53429157e-03
8.94028475e-01 2.54663742e-02 1.53429157e-03
8.90942856e-01 2.55320614e-02 1.53429157e-03
8.87867887e-01 2.51646467e-02 1.53429157e-03
8.84803530e-01 2.48811688e-02 1.53429157e-03
8.81749750e-01 2.47750953e-02 1.53429157e-03
8.78706510e-01 2.46744141e-02 1.53429157e-03
8.75673773e-01 2.47631504e-02 1.53429157e-03
8.72651503e-01 2.47589016e-02 1.53429157e-03
8.69639664e-01 2.48030684e-02 1.53429157e-03
8.66638219e-01 2.48613727e-02 1.53429157e-03
8.63647134e-01 2.48498528e-02 1.53429157e-03
8.60666373e-01 2.48023882e-02 1.53429157e-03
8.57695899e-01 2.47767600e-02 1.53429157e-03
8.54735677e-01 2.49502718e-02 1.53429157e-03
8.51785672e-01 2.48822888e-02 1.53429157e-03
8.48845848e-01 2.50648215e-02 1.53429157e-03
8.45916171e-01 2.51608322e-02 1.53429157e-03
8.42996605e-01 2.51242668e-02 1.53429157e-03
8.40087116e-01 2.50746211e-02 1.53429157e-03
8.37187669e-01 2.53337739e-02 1.53429157e-03
8.34298228e-01 2.52347841e-02 1.53429157e-03
8.31418760e-01 2.50945280e-02 1.53429157e-03
8.28549231e-01 2.51167932e-02 1.53429157e-03
8.25689604e-01 2.49381238e-02 1.53429157e-03
8.22839848e-01 2.51405788e-02 1.53429157e-03
8.19999927e-01 2.49998294e-02 1.53429157e-03
8.17169808e-01 2.51596342e-02 1.53429157e-03
8.14349456e-01 2.50941445e-02 1.53429157e-03
8.11538839e-01 2.53323543e-02 1.53429157e-03
8.08737922e-01 2.48897386e-02 1.53429157e-03
8.05946672e-01 2.46686714e-02 1.53429157e-03
8.03165056e-01 2.44546591e-02 1.53429157e-03
8.00393040e-01 2.44748699e-02 1.53429157e-03
7.97630591e-01 2.44205286e-02 1.53429157e-03
7.94877676e-01 2.41728300e-02 1.53429157e-03
7.92134263e-01 2.42749364e-02 1.53429157e-03
7.89400319e-01 2.42311746e-02 1.53429157e-03
7.86675810e-01 2.42259665e-02 1.53429157e-03
7.83960704e-01 2.42377347e-02 1.53429157e-03
7.81254969e-01 2.40700913e-02 1.53429157e-03
7.78558573e-01 2.41501229e-02 1.53429157e-03
7.75871483e-01 2.40197874e-02 1.53429157e-03
7.73193667e-01 2.40547648e-02 1.53429157e-03
7.70525093e-01 2.40178848e-02 1.53429157e-03
7.67865730e-01 2.41084258e-02 1.53429157e-03
7.65215545e-01 2.42700318e-02 1.53429157e-03
7.62574506e-01 2.43401233e-02 1.53429157e-03
7.59942583e-01 2.43442443e-02 1.53429157e-03
7.57319744e-01 2.44895593e-02 1.53429157e-03
7.54705957e-01 2.45732252e-02 1.53429157e-03
7.52101191e-01 2.47481985e-02 1.53429157e-03
7.49505415e-01 2.47751175e-02 1.53429157e-03
7.46918598e-01 2.46928528e-02 1.53429157e-03
7.44340709e-01 2.47104032e-02 1.53429157e-03
7.41771717e-01 2.47655545e-02 1.53429157e-03
7.39211592e-01 2.47201617e-02 1.53429157e-03
7.36660303e-01 2.49330884e-02 1.53429157e-03
7.34117819e-01 2.48548934e-02 1.53429157e-03
7.31584110e-01 2.49522735e-02 1.53429157e-03
7.29059146e-01 2.48608504e-02 1.53429157e-03
7.26542897e-01 2.50143928e-02 1.53429157e-03
7.24035332e-01 2.50150732e-02 1.53429157e-03
7.21536422e-01 2.52065416e-02 1.53429157e-03
7.19046136e-01 2.49370562e-02 1.53429157e-03
7.16564445e-01 2.54034282e-02 1.53429157e-03
7.14091319e-01 2.45149066e-02 1.53429157e-03
7.11626729e-01 2.44864192e-02 1.53429157e-03
7.09170646e-01 2.44214830e-02 1.53429157e-03
7.06723039e-01 2.43016990e-02 1.53429157e-03
7.04283879e-01 2.44547021e-02 1.53429157e-03
7.01853138e-01 2.41991436e-02 1.53429157e-03
6.99430787e-01 2.41345789e-02 1.53429157e-03
6.97016796e-01 2.42046960e-02 1.53429157e-03
6.94611136e-01 2.43777471e-02 1.53429157e-03
6.92213779e-01 2.45344494e-02 1.53429157e-03
6.89824697e-01 2.38201679e-02 1.53429157e-03
6.87443860e-01 2.37873317e-02 1.53429157e-03
6.85071240e-01 2.37815511e-02 1.53429157e-03
6.82706809e-01 2.37650083e-02 1.53429157e-03
6.80350538e-01 2.38218022e-02 1.53429157e-03
6.78002400e-01 2.38293602e-02 1.53429157e-03
6.75662366e-01 2.38114457e-02 1.53429157e-03
6.73330408e-01 2.38701450e-02 1.53429157e-03
6.71006499e-01 2.38647190e-02 1.53429157e-03
6.68690611e-01 2.39493461e-02 1.53429157e-03
6.66382715e-01 2.38894853e-02 1.53429157e-03
6.64082785e-01 2.39849334e-02 1.53429157e-03
6.61790793e-01 2.40887857e-02 1.53429157e-03
6.59506711e-01 2.41342739e-02 1.53429157e-03
6.57230512e-01 2.40953127e-02 1.53429157e-03
6.54962170e-01 2.41647289e-02 1.53429157e-03
6.52701656e-01 2.41512411e-02 1.53429157e-03
6.50448944e-01 2.40989546e-02 1.53429157e-03
6.48204007e-01 2.43437728e-02 1.53429157e-03
6.45966819e-01 2.43520158e-02 1.53429157e-03
6.43737351e-01 2.39605373e-02 1.53429157e-03
6.41515579e-01 2.38789777e-02 1.53429157e-03
6.39301474e-01 2.39072120e-02 1.53429157e-03
6.37095011e-01 2.38784441e-02 1.53429157e-03
6.34896163e-01 2.38497057e-02 1.53429157e-03
6.32704905e-01 2.38586158e-02 1.53429157e-03
6.30521209e-01 2.38344649e-02 1.53429157e-03
6.28345050e-01 2.38347221e-02 1.53429157e-03
6.26176402e-01 2.39054070e-02 1.53429157e-03
6.24015238e-01 2.38472625e-02 1.53429157e-03
6.21861534e-01 2.38528599e-02 1.53429157e-03
6.19715262e-01 2.38386707e-02 1.53429157e-03
6.17576399e-01 2.38651720e-02 1.53429157e-03
6.15444917e-01 2.38683287e-02 1.53429157e-03
6.13320792e-01 2.38929945e-02 1.53429157e-03
6.11203998e-01 2.39513446e-02 1.53429157e-03
6.09094509e-01 2.40001706e-02 1.53429157e-03
6.06992302e-01 2.40895181e-02 1.53429157e-03
6.04897350e-01 2.40595584e-02 1.53429157e-03
6.02809628e-01 2.40891434e-02 1.53429157e-03
6.00729112e-01 2.42827300e-02 1.53429157e-03
5.98655776e-01 2.43173367e-02 1.53429157e-03
5.96589596e-01 2.42714687e-02 1.53429157e-03
5.94530548e-01 2.43176439e-02 1.53429157e-03
5.92478606e-01 2.42587638e-02 1.53429157e-03
5.90433746e-01 2.44630303e-02 1.53429157e-03
5.88395943e-01 2.43554652e-02 1.53429157e-03
5.86365174e-01 2.41015854e-02 1.53429157e-03
5.84341413e-01 2.39458409e-02 1.53429157e-03
5.82324638e-01 2.39816667e-02 1.53429157e-03
5.80314823e-01 2.40149896e-02 1.53429157e-03
5.78311944e-01 2.39302993e-02 1.53429157e-03
5.76315978e-01 2.39452882e-02 1.53429157e-03
5.74326902e-01 2.39162675e-02 1.53429157e-03
5.72344690e-01 2.39698672e-02 1.53429157e-03
5.70369319e-01 2.38984340e-02 1.53429157e-03
5.68400766e-01 2.40238312e-02 1.53429157e-03
5.66439007e-01 2.38790386e-02 1.53429157e-03
5.64484020e-01 2.38579159e-02 1.53429157e-03
5.62535779e-01 2.38632087e-02 1.53429157e-03
5.60594263e-01 2.38891103e-02 1.53429157e-03
5.58659447e-01 2.38991954e-02 1.53429157e-03
5.56731309e-01 2.39097041e-02 1.53429157e-03
5.54809826e-01 2.39267730e-02 1.53429157e-03
5.52894975e-01 2.39313741e-02 1.53429157e-03
5.50986732e-01 2.39570766e-02 1.53429157e-03
5.49085076e-01 2.39578302e-02 1.53429157e-03
5.47189983e-01 2.40139684e-02 1.53429157e-03
5.45301430e-01 2.39943401e-02 1.53429157e-03
5.43419396e-01 2.39979043e-02 1.53429157e-03
5.41543857e-01 2.40524548e-02 1.53429157e-03
5.39674791e-01 2.39857759e-02 1.53429157e-03
5.37812176e-01 2.39744206e-02 1.53429157e-03
5.35955990e-01 2.39551587e-02 1.53429157e-03
5.34106210e-01 2.39518691e-02 1.53429157e-03
5.32262815e-01 2.39678783e-02 1.53429157e-03
5.30425781e-01 2.39813848e-02 1.53429157e-03
5.28595088e-01 2.39871667e-02 1.53429157e-03
5.26770713e-01 2.39829099e-02 1.53429157e-03
5.24952635e-01 2.39899418e-02 1.53429157e-03
5.23140832e-01 2.40019580e-02 1.53429157e-03
5.21335282e-01 2.40059501e-02 1.53429157e-03
5.19535963e-01 2.40265095e-02 1.53429157e-03
5.17742855e-01 2.40605274e-02 1.53429157e-03
5.15955935e-01 2.40673561e-02 1.53429157e-03
5.14175183e-01 2.40911611e-02 1.53429157e-03
5.12400576e-01 2.41118873e-02 1.53429157e-03
5.10632095e-01 2.41387117e-02 1.53429157e-03
5.08869717e-01 2.41044849e-02 1.53429157e-03
5.07113422e-01 2.41397244e-02 1.53429157e-03
5.05363188e-01 2.41710719e-02 1.53429157e-03
5.03618995e-01 2.42585009e-02 1.53429157e-03
5.01880822e-01 2.41482718e-02 1.53429157e-03
5.00148648e-01 2.40924528e-02 1.53429157e-03
4.98422452e-01 2.41126024e-02 1.53429157e-03
4.96702214e-01 2.40956491e-02 1.53429157e-03
4.94987914e-01 2.41046931e-02 1.53429157e-03
4.93279529e-01 2.41135850e-02 1.53429157e-03
4.91577042e-01 2.41198407e-02 1.53429157e-03
4.89880430e-01 2.41242387e-02 1.53429157e-03
4.88189673e-01 2.41317773e-02 1.53429157e-03
4.86504752e-01 2.41413837e-02 1.53429157e-03
4.84825647e-01 2.41530473e-02 1.53429157e-03
4.83152336e-01 2.41512191e-02 1.53429157e-03
4.81484801e-01 2.41618266e-02 1.53429157e-03
4.79823021e-01 2.41692745e-02 1.53429157e-03
4.78166977e-01 2.41792319e-02 1.53429157e-03
4.76516648e-01 2.41911245e-02 1.53429157e-03
4.74872015e-01 2.41933009e-02 1.53429157e-03
4.73233058e-01 2.42054881e-02 1.53429157e-03
4.71599758e-01 2.42091613e-02 1.53429157e-03
4.69972095e-01 2.42196784e-02 1.53429157e-03
4.68350050e-01 2.42232720e-02 1.53429157e-03
4.66733603e-01 2.42277731e-02 1.53429157e-03
4.65122734e-01 2.42322621e-02 1.53429157e-03
4.63517426e-01 2.42398395e-02 1.53429157e-03
4.61917658e-01 2.42464341e-02 1.53429157e-03
4.60323411e-01 2.42536895e-02 1.53429157e-03
4.58734667e-01 2.42622402e-02 1.53429157e-03
4.57151406e-01 2.42708641e-02 1.53429157e-03
4.55573610e-01 2.42827803e-02 1.53429157e-03
4.54001259e-01 2.42895874e-02 1.53429157e-03
4.52434335e-01 2.42991149e-02 1.53429157e-03
4.50872819e-01 2.43045280e-02 1.53429157e-03
4.49316692e-01 2.43212830e-02 1.53429157e-03
4.47765936e-01 2.43239443e-02 1.53429157e-03
4.46220532e-01 2.43380837e-02 1.53429157e-03
4.44680462e-01 2.43430474e-02 1.53429157e-03
4.43145707e-01 2.43640041e-02 1.53429157e-03
4.41616249e-01 2.43541168e-02 1.53429157e-03
4.40092070e-01 2.43590375e-02 1.53429157e-03
4.38573152e-01 2.43649144e-02 1.53429157e-03
4.37059476e-01 2.43688954e-02 1.53429157e-03
4.35551024e-01 2.43760221e-02 1.53429157e-03
4.34047778e-01 2.43835433e-02 1.53429157e-03
4.32549721e-01 2.43912983e-02 1.53429157e-03
4.31056834e-01 2.43992541e-02 1.53429157e-03
4.29569099e-01 2.44069093e-02 1.53429157e-03
4.28086499e-01 2.44148778e-02 1.53429157e-03
4.26609016e-01 2.44230291e-02 1.53429157e-03
4.25136633e-01 2.44315535e-02 1.53429157e-03
4.23669331e-01 2.44391053e-02 1.53429157e-03
4.22207093e-01 2.44473787e-02 1.53429157e-03
4.20749903e-01 2.44547345e-02 1.53429157e-03
4.19297741e-01 2.44621503e-02 1.53429157e-03
4.17850591e-01 2.44697275e-02 1.53429157e-03
4.16408436e-01 2.44778165e-02 1.53429157e-03
4.14971259e-01 2.44851554e-02 1.53429157e-03
4.13539041e-01 2.44926229e-02 1.53429157e-03
4.12111767e-01 2.45004759e-02 1.53429157e-03
4.10689419e-01 2.45083178e-02 1.53429157e-03
4.09271979e-01 2.45161233e-02 1.53429157e-03
4.07859432e-01 2.45241417e-02 1.53429157e-03
4.06451761e-01 2.45326057e-02 1.53429157e-03
4.05048947e-01 2.45406267e-02 1.53429157e-03
4.03650975e-01 2.45481598e-02 1.53429157e-03
4.02257828e-01 2.45572804e-02 1.53429157e-03
4.00869489e-01 2.45660211e-02 1.53429157e-03
3.99485942e-01 2.45741232e-02 1.53429157e-03
3.98107171e-01 2.45817872e-02 1.53429157e-03
